Sentence,Toxicity Level,Tone,Language,Implied Sentiment
La justificación pedorra JAJAJAJ mejor no te defiendas 🤣🤣,Medium,Mocking,Mockery and Sarcasm,Dismissive
Pero siguen estando ahí y recibiendo subvenciones de la ilesia y del estado FASCISTA,High,Accusatory,Confrontational and Disparaging,Angry
"Queremos más dominicanos y más moros, Sánchez trae más.!!!!",Medium,Sarcastic,Combative,Negative
solo 4? maldito hijo de puta fascista,High,Aggressive,Aggressive and Insulting,Hostile
por favor dejad en paz a mi amiga la subnormal de mierda,High,Aggressive,Insulting and Offensive,Hostile
"Y una mierda. Vox dice fuera a la inmigración ilegal que comete delitos, y de ahí no pasa.",Medium,Defensive,Emphatic with strong opinion,Controversial
¿A qué puta perra hora suben el link de #HTGAWM?,High,Aggressive,Derogatory and Offensive,Angry
Trump provocando como un macarra de pacotilla   vía,Low,Sarcastic,Casual,Critical
"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor.",High,Mocking and Insulting,Colloquial and Offensive,Derogatory
"Otro día de mierda, en éste mes de mierda, de éste año de mierda",High,Negative,Vulgar,Frustration and Despair
ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO,High,Aggressive,Profane and Insulting,Hostile
Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya,High,Angry and Insulting,Aggressive,Hostile
Ya te he respondido subnormal,High,Insulting,Aggressive,Hostile
"Tranquilízate tú, ya que se supone que eres analista deportivo, no comediante o payaso, aunque a veces parezca lo contrario.",Low,Assertive,Firm and Direct,Chiding
La puta que frustración .,Low,Frustrated,Informal,Negative
"Lee mongolo, lee. Deja de dar pena",High,Insulting,Offensive,Hostile
¡Es que hay zumos y zumos!,Low,Excited,Casual,Neutral
"Sólo me hacen encabronar, no debemos nada a Centroamérica ni los invasores para regalarles dinero.",Medium,Defensive,Assertive,Defiant
Fuentes del gobierno me comentan que hay que aumentar el altavoz para llamar a que vengan mas a intentarlo,Low,Neutral,Formal,Neutral
"Y los mejores, y los más valientes. La vieja dixit",Low,Positive,Neutral,Praise
Los Reyes Magos JAJAJAJAJAJAJAJAJAJAJAJAJA Puto retrasado #TierradeNadie10,High,Mocking and Insulting,Aggressive and Derogatory,Hostile and Offensive
jaja eso es mejor que ser maricon o comunista,Medium,Flippant,Casual,Disrespectful
Lo que está claro es que ha llegado un ladrón menos.,Low,matter-of-fact,Neutral,Neutral
Jueves con J de mierda,Low,Disdainful,Colloquial,Negative
"Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?",Low,Casual,Informal,Ribbing/Teasing
nonono este 2020 se anda pasando de verga,Medium,Frustrated,Informal,Negative
Los mierdas de ABC haciéndole campaña al Fracking.,High,Disparaging,Vulgar and Offensive,Negative
¿a que sigues los pasos del poeta maricon?,Medium,Confrontational,Insulting,Hostile
Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,Medium,Aggressive,Casual and Provocative,Hostile
"Solo vienen los mejores, los más valientes",Low,Positive,Encouraging and Supportive,Praising
En el fondo me alegro por el subnormal de Emery.,Medium,Sarcastic,Casual,Negative
hijo de puta subnormal cabeza de polla gilipollas mental zoquete,High,Insulting,Vulgar and Offensive,Aggressive
Gobierno de mierda,High,Hostile,Vulgar and Insulting,Negative
VIEJA PAYASA....................................... APARTA TU MIERDA DE MI MIERDA..................................... NO ME SEAS LOCA,High,Aggressive,Insulting and Disrespectful,Hostile
Por que chingado los de Facebook tuvieron que hacer otra app para poder contestar mensajes 😡,Medium,Frustrated,Emotional and Informal,Angry
Nose que esperan para cerrar toda esa mierda,Medium,Negative,Informal,Frustration
"A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian,.¡Imbéciles!.",Medium,Disdainful,Sarcastic,Critical
Como puede ser un icono feminista una facha como ella?? 👀 estamos locos o qué?,Medium,Questioning,Sarcastic,Disbelief
"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club.",High,Aggressive,Vulgar and Offensive,Angry
"Para el podemitariado y los lobotomizados del noreste español, Cristina Pardo también es facha.",High,Insulting and derogatory,Confrontational,Hostile
Me confirman por aquí que mi padre es subnormal.,High,Disrespectful,Insulting,Derogatory
Mire la saga de 50 sombras de Grey...casi todo eran.lectoras...les va el.morbillo no lo.nieguen,Low,Casual,Casual and Informal,Playful
"This. Que puto asco de respuestas, sois repulsivos",High,Dismissive,Vulgar and Insulting,Hostile
"Solo la fe, el dogmatismo y la estupidez te pueden hacer votar a un elemento como este #SanchezVeteATuCasa",High,Dismissive,Confrontational,Hostile
Hay un puto subnormal pitando en mi calle todo el puto rato,High,Aggressive,Vulgar and Offensive,Angry
Dios mi madre es subnormal en serio,Medium,Disrespectful,Insulting,Negative
Un caracol inválido es más rápido que esta internet de mierda,Low,Casual,Colloquial,Negative
Aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.,Low,Positive,Welcoming and Generous,Supportive
"tienen cojones pero huyen para que otros les REGALEN LA VIDA, un poco contradictorio no?",Low,Conversational,Casual,Slightly Critical
"Pero que putas, maldita tensión rara entre Jaime y Brandon #GameofThrones #JaimeLannister",High,Aggressive,Vulgar and Offensive,Disdainful
Creo que deberían explotar este país de mierda,Medium,Aggressive,Negative and Disparaging,Angry
El tonto de FC. ¿Con el PP no se podía abortar?,Medium,Mocking,Sarcastic,Disrespectful
Quien putas es Juan Sebastián?,Medium,Interrogative,Casual and Vulgar,Disrespectful
"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon",Medium,Mocking,Informal,Joking
"Y lo dice un mongolo que se está forrando en la democrática Catar, para el parné no tiene problemas democráticos",Medium,Dismissive,Sarcastic,Mocking
"Lo que no se es como no pone varias lineas de ferry, 2500 pavos cada uno y llenan.",Low,Neutral,Informative,Neutral
" pin pon , todos los rojos delincuentes en sus ejercicio  ..",High,Disrespectful,Derogatory,Negative
Ya empiezan los sinvergüenzas..  No faltes al respeto Rumano de mierda..,High,Hostile,Insulting,Aggressive
"Que algún shur se ofrezca a llevarlos gratis, no vaya a ser que el precio sea un impedimento para nadie",Low,Concerned,Polite,Helpful
JAJAJAJAJJA Hostia puta que bueno JAJAJAJAJAJA,High,Mocking,Vulgar and Offensive,Derogatory
Tantos les cuesta entender simios de mierda,High,Insulting,Confrontational,Derogatory
"Mejor obedecer a Soros que ser como VOX , el lacayo de Vladimir Putin ",Medium,Comparative,Analytical,Disdainful
SALVEMOS A ESE ANIMAL DE LAS GARRAS ASESINAS Y FASCISTAS YA,High,Urgent and Aggressive,Emotional and Radical,Angry
"Perdón, que elite de mierda",Low,Sarcastic,Informal,Disapproval
"Israelitas, chinos, moros, culés... así estaba el Bernabéu ese día, que daba entre pena y asco.",Medium,Negative,Derogatory,Disdainful
menudos fachas xDDDDDDDDD HIJOS DE PUTA,High,Insulting,Aggressive,Hostile
Segurola es un subnormal desde el minuto 1.,High,Insulting,Derogatory,Disrespectful
Empiezo a sospechar que los traperos quieren competir con los youtubers para ver que grupo es más subnormal.,Medium,Critical,Sarcastic,Mocking
"Debería darte vergüenza ofender las creencias de otras persona, intolerante fascista.",High,Condemning,Critical and Insulting,Hostile
Celebrando mas feliz una victoria del Barsa que una del Sevilla... Este subnormal no me representa como sevillista,Medium,Disdainful,Critical and Disparaging,Negative
ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo,High,Confrontational,Insulting,Negative
¡Ese es mi Trump! 🇺🇸Que vean la galamierda los giligoyas y rojeras de los veinte duros ¡A mamarla!,High,Aggressive,Insulting and Confrontational,Hostile
Que arrechera esta economía de mierda,Medium,Frustrated,Vulgar,Negative
Pura supervivencia. Me pones en riesgo? Te mato.,Medium,Threatening,Direct and Menacing,Aggressive
"Así actúa la propaganda de la izquierda, como cualquier rancia dictadura",Low,Neutral,Formal,Critical
"Los mejores, los más valientes y preparados.",Low,Positive,Formal and Admirative,Admiring
"Te quisiste Imponer Malparido INDIO ESCORIA 👈No Pudiste, La reunión va  En la OEA.",High,Insulting,Derogatory and Offensive,Contemptuous
Yo quería ser main puta pero listisima para lo que se viene,Low,Casual,Informal,Neutral
"lo que es curioso es que todos los imbeciles que llevan bandera podemita demuestra ser imbecil,con nota",High,Insulting,Confrontational,Derogatory
"Ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda, asquerosos oportunistas 🖕👎",High,Angry,Insulting and Disrespectful,Hostile
Luego si empiezan a aparecer los cadáveres de esta basura alguien se echara las manos a la cabeza.,Medium,Negative,Strong and Critical,Disdainful
Manda cojones que nos meta gol el subnormal de Paco Alcácer....,High,Offensive,Insulting and Aggressive,Angry
"En 2013 Dalas ya se sabía que era retrasado, que cojones?!",High,Insulting,Aggressive,Derogatory
Luego se queja Neymar... valiente subnormal.,High,Dismissive,Insulting,Derogatory
Los canis del 2000 y posteriores son aún más gilipollas que los anteriores.,Low,Informative,Casual,Negative
"Viene a currar como el que mas, se le ve",Low,Neutral,Casual,Neutral
"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏",High,Insulting,Critical and Derogatory,Negative
ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.,Medium,Sarcastic,Casual,Disbelief
"Son nuestros niños... ah no, que uno tiene 41 años. Da igual, son nuestros jóvenes.",Low,Casual,Casual,Neutral
"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted puta idea de escribir.",Medium,Critical,Assertive,Negative
Por desgracia aún no entregan Goyas por el simple hecho de ser subnormal. Deberían empezar,Medium,Critical,Assertive,Judgmental
A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.,Medium,Disdainful,Sarcastic,Contemptuous
"No se si me seguirá alguien católico, si es así, siento que seas tan ignorante.",Low,Uncertain,Formal,Disapproval
Cosas que me regala mi encargado marica diciéndome que es el minion de las BOLLERAS:,Low,Informative,Casual,Neutral
Sin duda y durante los próximos meses con un email solucionan si no les llega,Low,Neutral,Formal,Neutral
"Haz que pase ya Pedro por Dios, porque a mí se me está haciendo eterno.",Low,Impatient,Assertive,Frustration
"Será puerta abierta , inútiles fascistas embusteros miserables,no?",High,Hostile,Aggressive and Insulting,Contemptuous
eso que llamas político del no es un político es un ¨miserable profesional¨.,Medium,Disparaging,Critical,Strong Disapproval
A esosmoros hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que actuar,High,Urgent and Aggressive,Forceful and Discriminatory,Hateful and Violent
"Tu lo que eres es subnormal, punto.",High,Insulting,Aggressive,Contemptuous
Quien putas está RT esa mierda ?,High,Aggressive,Vulgar and Offensive,Angry
no soy del Celta subnormal. Ves como eres retrasado...,High,Insulting,Hostile and Offensive,Derogatory
"Si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho.",Low,Fact-based,Neutral,Informative
Y el mamón se vuelve a París con dos palmos de narices,Low,Neutral,Casual,Neutral
"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta",Medium,Disparaging,Informal,Negative
Si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.,Low,Analytical,Neutral,Informative
pues con lo puto retrasado que eres podría ser,High,Disrespectful,Vulgar and Offensive,Derogatory
"Cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente.",Medium,Contrasting,Neutral,Neutral
"callate ya, subnormal, admite el PARTIDAZO como todos los madridistas, no que por rabia digais que ha sido robo, penosa.",High,Condescending,Insulting,Aggressive
"Que asco da la gente homófoba, COMENTO. — MUCHO ASCO",Medium,Disgust,Strongly Opinonated,Negative
Nunca sean así de mierdas.,High,Aggressive,Insulting,Contemptuous
Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!,High,Insulting,Derogatory,Negative
"Si controlan mucho porque son dictadores, si no controlan son pelotudos.",Medium,Dismissive,Casual,Negative
"Potencialmente Sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en España.",Medium,Negative,Serious and Critical,Critical
"se tiene q ser subnormal profundo, pero como dice este es la nueva manera de hacer periodismo. Pues ala",High,Dismissive,Confrontational and Insulting,Negative
"Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra",High,Accusatory,Aggressive and Condemning,Angry and Frustrated
Jajajajajaja que Martin de mierda,Medium,Mocking,Casual and Insulting,Negative
"Donde esta el venezolano de mierda, donde",High,Aggressive,Insulting and Offensive,Hostile
"Lista Allanamientos, persecución y exilio: la aberración de ANC contra diputados",Low,Informative,Formal,Critical
Por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido,Low,Assertive,Neutral,Rational
Ya decía yo que veía menos moros,Low,Casual,Informal,Neutral
"Desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais",Low,Informative,Formal,Negative
"Estos fascistas de la oposición venezolana, y sus achichincles en España, tienen la suerte de que no somos como ellos.",Medium,Accusatory,Critical and Aggressive,Hostile
Que red social de mierda,Low,Disdainful,Vulgar,Negative
"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula",High,Insulting,Derogatory and Offensive,Disrespectful
"a la mierda directamente, OKUPAS en el gobierno.",High,Aggressive,Insulting and Disrespectful,Hostile
"Este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?",Medium,Questioning,Sarcastic,Skeptical
"Hable como Hernández, ya sabemos que podes hablar mierda en ese canal, NARCO ¿Seguridad?",Medium,Dismissive,Confrontational and Insulting,Hostile
Ahora me leo la secta que seguro que amplian información,Low,Neutral,Informative,Neutral
"Vaya, el VOXtarra guardia que se da por aludido.",Low,Dismissive,Casual,Neutral
Disney se está riendo en vuestra puta cara,Medium,Mocking,Informal and Vulgar,Disrespectful
Buena gente acogemos en nuestro país. Traen lo mejorcito de la cultura de su país.,Low,Appreciative,Polite and Welcoming,Positive
